,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,option_type
290,35085.2,BTC-30JUL21,1623243738519,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.44,0.0,0.4185,0.4925,0.44799445,122.82,,0.0,BTC-30JUL21-20000-C,34890.4,"{'vega': 18.0945, 'theta': -21.87804, 'rho': 23.39917, 'gamma': 1e-05, 'delta': 0.92728}",34890.4,31750231049,"[[0.405, 5.5]]",0.0,0.405,5.5,0.507,4.0,"[[0.507, 4.0]]",208.13,C
291,35085.2,BTC-30JUL21,1623243738518,"{'volume': 136.8, 'price_change': -15.8915, 'low': 0.1035, 'high': 0.1665}",open,0.11,673.1,0.0525,0.1715,0.10018273,98.8,0.1085,0.0,BTC-30JUL21-32000-P,34890.4,"{'vega': 47.51967, 'theta': -46.21961, 'rho': -21.10223, 'gamma': 3e-05, 'delta': -0.33214}",34890.4,31750237587,"[[0.099, 0.7], [0.0985, 22.0], [0.098, 0.4], [0.0975, 17.0], [0.097, 8.0], [0.095, 3.0], [0.089, 8.0], [0.0675, 0.4], [0.0575, 5.5], [0.05, 10.0], [0.025, 0.1]]",97.99,0.099,0.7,0.101,0.5,"[[0.101, 0.5], [0.1015, 0.9], [0.102, 52.0], [0.1025, 0.9], [0.1045, 8.0], [0.1055, 2.0], [0.1595, 0.1], [0.2, 0.1], [0.5265, 0.1], [0.5615, 0.1]]",99.47,P
292,35085.2,BTC-30JUL21,1623243738681,"{'volume': 97.8, 'price_change': -40.0, 'low': 0.12, 'high': 0.2}",open,0.13,203.1,0.0735,0.2015,0.12602917,96.73,0.12,0.0,BTC-30JUL21-34000-P,34890.4,"{'vega': 50.378, 'theta': -47.97221, 'rho': -25.41497, 'gamma': 3e-05, 'delta': -0.39455}",34890.4,31750238617,"[[0.1245, 23.6], [0.124, 4.0], [0.1235, 0.4], [0.122, 6.4], [0.1205, 3.0], [0.12, 10.0], [0.113, 7.0], [0.094, 0.4], [0.0835, 5.5]]",95.67,0.1245,23.6,0.127,4.5,"[[0.127, 4.5], [0.1275, 1.3], [0.128, 30.4], [0.1285, 1.3], [0.129, 0.4], [0.131, 2.0], [0.1605, 7.0], [0.1855, 4.0], [0.57, 0.1], [0.574, 0.1], [0.576, 0.1]]",97.41,P
293,35417.34,BTC-24SEP21,1623243738520,"{'volume': 1.0, 'price_change': -21.0526, 'low': 0.075, 'high': 0.105}",open,0.07,542.2,0.0285,0.1325,0.06647494,104.64,0.075,0.0,BTC-24SEP21-24000-P,34890.4,"{'vega': 47.72066, 'theta': -23.38019, 'rho': -24.07875, 'gamma': 1e-05, 'delta': -0.16589}",34890.4,31750236949,"[[0.065, 19.1], [0.0645, 0.5], [0.064, 15.7], [0.0635, 0.9], [0.0615, 1.0], [0.044, 0.4], [0.0435, 11.0], [0.041, 1.0], [0.025, 0.5], [0.001, 5.0], [0.0005, 0.1]]",103.54,0.065,19.1,0.068,17.4,"[[0.068, 17.4], [0.0685, 1.4], [0.069, 1.7], [0.0695, 18.0], [0.073, 11.0], [0.0865, 10.0], [0.1395, 0.1], [0.14, 0.1], [0.144, 0.1], [0.1465, 0.1], [0.15, 0.5], [0.1555, 0.1], [0.56, 0.2], [0.6, 0.1], [0.7, 0.1], [0.8, 1.0], [0.9, 1.0], [1.0, 0.6]]",105.77,P
294,34902.51,BTC-25JUN21,1623243738719,"{'volume': 83.4, 'price_change': 53.2164, 'low': 0.079, 'high': 0.1375}",open,0.12,626.7,0.0845,0.186,0.12940483,102.44,0.131,0.0,BTC-25JUN21-32000-C,34890.4,"{'vega': 25.37689, 'theta': -82.31412, 'rho': 8.55921, 'gamma': 5e-05, 'delta': 0.69639}",34890.4,31750238683,"[[0.128, 5.3], [0.1235, 1.0], [0.1225, 7.0], [0.122, 6.0], [0.11, 0.4], [0.087, 5.5], [0.05, 0.1], [0.03, 1.0], [0.011, 0.1], [0.0005, 0.1]]",100.34,0.128,5.3,0.1325,5.1,"[[0.1325, 5.1], [0.133, 7.0], [0.1335, 1.0], [0.138, 6.0], [0.189, 4.0], [0.2, 0.1], [0.3, 0.1], [0.4, 1.0], [0.487, 0.3], [0.56, 1.0], [0.6, 0.3], [0.7, 0.1]]",106.52,C
295,34880.06,BTC-11JUN21,1623243738523,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,229.1,0.0001,0.015,1e-08,154.74,0.001,0.0,BTC-11JUN21-60000-C,34890.4,"{'vega': 5e-05, 'theta': -0.00025, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",34890.4,31750157508,[],0.0,0.0,0.0,0.0005,64.0,"[[0.0005, 64.0], [0.001, 2.0], [0.0015, 1.0], [0.002, 17.1], [0.0025, 0.2], [0.006, 6.0], [0.0065, 1.0], [0.007, 2.0]]",305.39,C
296,36200.21,BTC-31DEC21,1623243738520,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,2.97,0.0,2.76,3.0745,2.89331701,105.36,,0.0,BTC-31DEC21-140000-P,34890.4,"{'vega': 45.30677, 'theta': -11.65442, 'rho': -771.75542, 'gamma': 1e-05, 'delta': -0.90647}",34890.4,30943297896,"[[0.001, 0.1], [0.0005, 0.1]]",0.0,0.001,0.1,0.0,0.0,[],0.0,P
297,35251.03,SYN.BTC-27AUG21,1623243738518,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.58,0.0,0.5645,0.6225,0.58649169,126.47,,0.0,BTC-27AUG21-15000-C,34890.4,"{'vega': 14.1822, 'theta': -11.38251, 'rho': 28.39811, 'gamma': 0.0, 'delta': 0.95976}",34890.4,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,C
298,35251.03,SYN.BTC-27AUG21,1623243738518,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.45,0.0,0.427,0.513,0.46175573,115.07,,0.0,BTC-27AUG21-20000-C,34890.4,"{'vega': 27.07369, 'theta': -19.76996, 'rho': 33.93601, 'gamma': 1e-05, 'delta': 0.90782}",34890.4,31748554696,"[[0.4425, 8.0], [0.0005, 0.2]]",84.81,0.4425,8.0,0.476,8.0,"[[0.476, 8.0]]",132.29,C
299,36200.21,BTC-31DEC21,1623243739138,"{'volume': 27.2, 'price_change': 5.8309, 'low': 0.1715, 'high': 0.184}",open,0.18,655.0,0.1145,0.299,0.18984437,96.9,0.1815,0.0,BTC-31DEC21-48000-C,34890.4,"{'vega': 108.13953, 'theta': -25.58281, 'rho': 60.90207, 'gamma': 2e-05, 'delta': 0.48969}",34890.4,31750239322,"[[0.187, 11.3], [0.1855, 12.0], [0.1845, 16.9], [0.1505, 10.0], [0.15, 40.0], [0.13, 1.0], [0.124, 0.4], [0.0015, 0.5], [0.001, 5.2], [0.0005, 10.1]]",95.94,0.187,11.3,0.193,12.4,"[[0.193, 12.4], [0.194, 18.3], [0.195, 10.0], [0.297, 16.4], [0.44, 2.0], [0.5, 0.1], [0.501, 2.0], [0.6005, 5.0], [0.7495, 5.0]]",97.95,C
300,34877.42,SYN.BTC-10JUN21,1623243738520,"{'volume': 29.3, 'price_change': 200.0, 'low': 0.0005, 'high': 0.003}",open,0.0,36.6,0.0001,0.0275,0.00180154,93.74,0.003,0.0,BTC-10JUN21-37000-C,34890.4,"{'vega': 2.66398, 'theta': -62.83293, 'rho': 0.06758, 'gamma': 0.00011, 'delta': 0.09132}",34890.4,31750233704,"[[0.0015, 22.5], [0.001, 14.8], [0.0005, 23.0]]",89.37,0.0015,22.5,0.0025,16.8,"[[0.0025, 16.8], [0.003, 31.7], [0.0035, 15.0], [0.005, 30.0]]",102.0,C
301,34877.42,SYN.BTC-10JUN21,1623243739207,"{'volume': 215.0, 'price_change': 224.0, 'low': 0.0085, 'high': 0.0425}",open,0.02,170.2,0.001,0.0745,0.03363484,100.31,0.0405,0.0,BTC-10JUN21-34000-C,34890.4,"{'vega': 5.506, 'theta': -276.14233, 'rho': 0.51483, 'gamma': 0.00021, 'delta': 0.7154}",34890.4,31750239417,"[[0.033, 5.0], [0.0325, 0.1], [0.0315, 1.7], [0.029, 8.0], [0.028, 6.0], [0.018, 1.0], [0.0105, 0.2], [0.0005, 0.1]]",96.26,0.033,5.0,0.035,2.0,"[[0.035, 2.0], [0.0355, 3.0], [0.036, 0.1], [0.0375, 1.2], [0.039, 6.0], [0.04, 7.1], [0.046, 1.0], [0.06, 0.6], [0.065, 1.5], [0.066, 20.0], [0.1, 2.0]]",108.85,C
302,35425.6,BTC-24SEP21,1623243739526,"{'volume': 12.3, 'price_change': -38.806, 'low': 0.0205, 'high': 0.034}",open,0.02,627.1,0.005,0.0585,0.02033134,116.68,0.0205,0.0,BTC-24SEP21-16000-P,34891.7,"{'vega': 22.1145, 'theta': -12.08074, 'rho': -8.0801, 'gamma': 1e-05, 'delta': -0.05763}",34891.7,31750238420,"[[0.0195, 0.7], [0.019, 37.3], [0.0185, 1.3], [0.018, 1.3], [0.0115, 15.0], [0.005, 0.1], [0.003, 27.0], [0.0015, 0.5], [0.001, 39.7], [0.0005, 2.8]]",115.33,0.0195,0.7,0.021,14.4,"[[0.021, 14.4], [0.0215, 0.9], [0.022, 0.8], [0.0225, 22.0], [0.0265, 15.0], [0.05, 5.0], [0.0525, 0.1], [0.057, 0.1], [0.0635, 0.1], [0.0705, 0.1], [0.0745, 0.1], [0.0815, 0.2], [0.084, 0.1], [0.0855, 0.1], [0.115, 1.0], [0.99, 1.0], [9.75, 1.0]]",117.74,P
303,36720.24,BTC-25MAR22,1623243739525,"{'volume': 48.4, 'price_change': -21.9512, 'low': 0.048, 'high': 0.0645}",open,0.05,98.6,0.02,0.101,0.04790432,103.14,0.048,0.0,BTC-25MAR22-15000-P,34891.7,"{'vega': 46.56572, 'theta': -8.31518, 'rho': -35.9031, 'gamma': 0.0, 'delta': -0.0757}",34891.7,31750239513,"[[0.047, 1.1], [0.0465, 14.4], [0.045, 0.1], [0.044, 14.0], [0.04, 14.0], [0.037, 0.1], [0.026, 0.3], [0.0165, 0.4]]",102.45,0.047,1.1,0.049,0.6,"[[0.049, 0.6], [0.0495, 0.1], [0.0505, 14.4], [0.051, 14.0], [0.064, 14.0], [0.076, 1.0], [0.08, 1.0], [0.0845, 2.0], [0.092, 3.0], [0.106, 4.0]]",104.02,P
304,35425.6,BTC-24SEP21,1623243739525,"{'volume': 2.9, 'price_change': 8.6253, 'low': 0.1855, 'high': 0.2015}",open,0.19,2.4,0.135,0.285,0.19851982,96.01,0.2015,0.0,BTC-24SEP21-36000-C,34891.7,"{'vega': 74.47164, 'theta': -33.47613, 'rho': 40.62145, 'gamma': 2e-05, 'delta': 0.59044}",34891.7,31750237481,"[[0.197, 16.0], [0.196, 0.5], [0.1935, 17.1], [0.1925, 9.0], [0.192, 0.5], [0.1915, 0.5], [0.1535, 0.4]]",95.28,0.197,16.0,0.2005,17.9,"[[0.2005, 17.9], [0.202, 0.5], [0.2025, 16.8], [0.2145, 2.0], [0.231, 9.0]]",96.95,C
305,35094.64,BTC-30JUL21,1623243739526,"{'volume': 6.2, 'price_change': 10.9043, 'low': 0.188, 'high': 0.2085}",open,0.21,5.5,0.172,0.2895,0.22312338,101.25,0.2085,0.0,BTC-30JUL21-30000-C,34891.7,"{'vega': 43.51527, 'theta': -43.37424, 'rho': 24.61175, 'gamma': 3e-05, 'delta': 0.72712}",34891.7,31750236642,"[[0.1985, 12.5], [0.191, 0.4], [0.1, 0.1], [0.0005, 500.2]]",81.02,0.1985,12.5,0.2425,11.0,"[[0.2425, 11.0]]",116.73,C
306,35093.34,BTC-30JUL21,1623243739525,"{'volume': 12.7, 'price_change': 0.0, 'low': 0.002, 'high': 0.002}",open,0.0,1921.9,0.0001,0.022,0.00221806,118.75,0.002,0.0,BTC-30JUL21-100000-C,34891.7,"{'vega': 5.2619, 'theta': -6.15124, 'rho': 0.67667, 'gamma': 0.0, 'delta': 0.01608}",34891.7,31750125645,"[[0.002, 34.8], [0.001, 2.1], [0.0005, 18.4]]",117.22,0.002,34.8,0.0025,2.0,"[[0.0025, 2.0], [0.003, 0.7], [0.0035, 1.0], [0.004, 51.0], [0.009, 0.1], [0.0095, 5.0], [0.01, 0.2], [0.0265, 0.5], [0.028, 0.1], [0.0345, 1.0], [0.035, 0.5], [0.065, 0.1], [0.09, 0.1]]",120.53,C
307,34911.34,BTC-25JUN21,1623243739525,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.93,0.1,1.781,1.957,1.8651927,153.57,1.598,0.0,BTC-25JUN21-100000-P,34891.7,"{'vega': 0.21278, 'theta': -1.03474, 'rho': -43.2491, 'gamma': 0.0, 'delta': -0.99914}",34891.7,31698796118,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
308,36209.54,BTC-31DEC21,1623243739525,"{'volume': 1.6, 'price_change': 1.7628, 'low': 0.3115, 'high': 0.3175}",open,0.32,62.6,0.258,0.4255,0.33008849,97.45,0.3175,0.0,BTC-31DEC21-32000-C,34891.7,"{'vega': 93.81129, 'theta': -22.32014, 'rho': 75.84531, 'gamma': 1e-05, 'delta': 0.70343}",34891.7,31750233201,"[[0.2965, 9.0], [0.244, 0.4], [0.117, 10.0], [0.0005, 0.1]]",84.56,0.2965,9.0,0.359,9.0,"[[0.359, 9.0], [0.375, 0.2], [0.388, 0.5]]",108.68,C
309,36720.24,BTC-25MAR22,1623243739525,"{'volume': 5.3, 'price_change': -21.7277, 'low': 0.1495, 'high': 0.199}",open,0.15,24.7,0.0875,0.238,0.14773652,97.55,0.1495,0.0,BTC-25MAR22-25000-P,34891.7,"{'vega': 88.71082, 'theta': -14.98328, 'rho': -98.17607, 'gamma': 1e-05, 'delta': -0.19027}",34891.7,31750236925,"[[0.1445, 16.6], [0.143, 12.0], [0.137, 9.0], [0.093, 0.4]]",96.25,0.1445,16.6,0.151,13.1,"[[0.151, 13.1], [0.153, 16.1], [0.157, 3.0], [0.182, 9.0]]",98.94,P
310,35425.6,BTC-24SEP21,1623243739527,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.51,100.5,0.4875,0.57,0.52042823,113.09,0.578,0.0,BTC-24SEP21-18000-C,34891.7,"{'vega': 28.18338, 'theta': -14.92324, 'rho': 41.52129, 'gamma': 1e-05, 'delta': 0.92113}",34891.7,31749955689,"[[0.5055, 9.0]]",91.55,0.5055,9.0,0.532,9.0,"[[0.532, 9.0]]",126.67,C
311,36209.54,BTC-31DEC21,1623243739600,"{'volume': 1.2, 'price_change': 1.6636, 'low': 0.2705, 'high': 0.2805}",open,0.28,0.8,0.21,0.387,0.28572238,97.04,0.275,0.0,BTC-31DEC21-36000-C,34891.7,"{'vega': 100.99094, 'theta': -23.9284, 'rho': 72.9406, 'gamma': 1e-05, 'delta': 0.64484}",34891.7,31750239780,"[[0.2825, 9.9], [0.2815, 12.0], [0.2795, 16.4], [0.243, 9.0], [0.2225, 0.4]]",95.86,0.2825,9.9,0.289,17.3,"[[0.289, 17.3], [0.2895, 12.0], [0.2915, 9.0]]",98.19,C
312,34880.7,BTC-11JUN21,1623243739525,"{'volume': 890.4, 'price_change': -73.0769, 'low': 0.0025, 'high': 0.0305}",open,0.0,1416.2,0.0001,0.035,0.00307331,147.27,0.0035,0.0,BTC-11JUN21-30000-P,34891.7,"{'vega': 3.10238, 'theta': -107.19916, 'rho': -0.11666, 'gamma': 4e-05, 'delta': -0.06513}",34891.7,31750239395,"[[0.0025, 42.1], [0.002, 27.1], [0.0015, 16.1], [0.001, 0.1], [0.0005, 1.4]]",140.7,0.0025,42.1,0.0035,4.1,"[[0.0035, 4.1], [0.004, 58.0], [0.0045, 25.4], [0.005, 75.0], [0.0055, 1.0], [0.006, 30.0], [0.0065, 50.0], [0.007, 50.0], [0.009, 6.0], [0.01, 0.1], [0.013, 20.0], [0.015, 2.1], [0.018, 22.0], [0.022, 22.0], [0.04, 3.6], [0.07, 0.5], [0.1, 37.5], [0.103, 1.5], [0.125, 12.5], [0.15, 12.5]]",152.1,P
313,35094.64,BTC-30JUL21,1623243739872,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.04,0.0,0.9375,1.0875,1.00182433,101.64,,0.0,BTC-30JUL21-70000-P,34891.7,"{'vega': 13.80228, 'theta': -13.81074, 'rho': -95.24506, 'gamma': 1e-05, 'delta': -0.9486}",34891.7,31750239906,"[[0.5035, 2.5]]",0.0,0.5035,2.5,1.504,2.5,"[[1.504, 2.5]]",490.97,P
314,34911.34,BTC-25JUN21,1623243739525,"{'volume': 1.3, 'price_change': 100.0, 'low': 0.0005, 'high': 0.001}",open,0.0,1287.8,0.0001,0.0155,0.0007061,145.43,0.001,0.0,BTC-25JUN21-76000-C,34891.7,"{'vega': 1.54789, 'theta': -7.1283, 'rho': 0.10636, 'gamma': 0.0, 'delta': 0.00775}",34891.7,31750125576,"[[0.0005, 202.0]]",140.14,0.0005,202.0,0.001,7.9,"[[0.001, 7.9], [0.0015, 79.0], [0.0025, 3.9], [0.0075, 8.2], [0.02, 7.8], [0.03, 3.0], [0.035, 0.1], [0.07, 0.1]]",151.23,C
315,36720.24,BTC-25MAR22,1623243739528,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.34,57.1,1.18,1.4745,1.30272158,98.04,1.239,0.0,BTC-25MAR22-80000-P,34891.7,"{'vega': 117.39008, 'theta': -19.92634, 'rho': -574.77656, 'gamma': 1e-05, 'delta': -0.67612}",34891.7,30779025864,"[[0.075, 0.1], [0.0005, 0.2]]",0.0,0.075,0.1,0.0,0.0,[],0.0,P
316,35259.51,SYN.BTC-27AUG21,1623243739525,"{'volume': 40.0, 'price_change': 0.0, 'low': 0.0065, 'high': 0.0065}",open,0.01,914.4,0.0001,0.038,0.00646444,101.48,0.0065,0.0,BTC-27AUG21-90000-C,34891.7,"{'vega': 14.09306, 'theta': -9.07612, 'rho': 2.54552, 'gamma': 1e-05, 'delta': 0.03992}",34891.7,31750157558,"[[0.006, 55.8], [0.0055, 16.0], [0.0045, 8.0], [0.004, 8.1], [0.0005, 0.7]]",100.27,0.006,55.8,0.007,8.0,"[[0.007, 8.0], [0.0075, 8.9], [0.0085, 25.0], [0.009, 17.1], [0.011, 16.0], [0.015, 0.1], [0.02, 0.1]]",102.77,C
317,34912.11,BTC-18JUN21,1623243739525,"{'volume': 154.4, 'price_change': 87.5, 'low': 0.0065, 'high': 0.0155}",open,0.01,438.2,0.0001,0.0525,0.01384417,91.99,0.015,0.0,BTC-18JUN21-40000-C,34891.7,"{'vega': 14.65429, 'theta': -76.67837, 'rho': 1.47224, 'gamma': 5e-05, 'delta': 0.18899}",34891.7,31750239638,"[[0.013, 51.9], [0.0125, 10.0], [0.012, 2.0], [0.011, 3.0], [0.0105, 13.0], [0.01, 32.0], [0.0095, 0.3], [0.009, 1.5], [0.008, 8.5], [0.007, 0.5], [0.005, 2.5], [0.0025, 1.2], [0.001, 0.1], [0.0005, 0.3]]",89.85,0.013,51.9,0.0145,14.9,"[[0.0145, 14.9], [0.015, 54.3], [0.0155, 0.1], [0.016, 12.1], [0.0165, 3.0], [0.017, 30.0], [0.0175, 0.2], [0.0185, 0.2], [0.02, 6.0], [0.043, 0.6]]",93.43,C
318,34885.84,SYN.BTC-10JUN21,1623243739529,"{'volume': 44.0, 'price_change': 106.7961, 'low': 0.044, 'high': 0.1065}",open,0.1,8.2,0.084,0.154,0.11269246,156.35,0.1065,0.0,BTC-10JUN21-31000-C,34891.7,"{'vega': 1.63369, 'theta': -127.71045, 'rho': 0.63343, 'gamma': 4e-05, 'delta': 0.95151}",34891.7,31750060019,"[[0.0005, 3.1]]",0.0,0.0005,3.1,0.0,0.0,[],0.0,C
319,34913.11,BTC-25JUN21,1623243740533,"{'volume': 2.4, 'price_change': 50.0, 'low': 0.001, 'high': 0.0015}",open,0.0,685.3,0.0001,0.015,0.00028158,193.18,0.0015,0.0,BTC-25JUN21-12000-P,34898.69,"{'vega': 0.4866, 'theta': -2.97652, 'rho': -0.03636, 'gamma': 0.0, 'delta': -0.00213}",34898.69,31750223988,[],0.0,0.0,0.0,0.001,32.0,"[[0.001, 32.0], [0.0015, 47.0], [0.0055, 7.5], [0.0115, 2.0], [0.015, 2.0], [0.0175, 2.0], [0.0205, 2.0], [0.025, 0.1], [0.045, 2.0], [0.05, 0.1], [0.0575, 1.8], [0.0665, 8.0], [0.08, 0.1], [0.09, 1.0], [0.1, 1.0], [0.11, 0.1], [0.2, 0.8], [0.4, 1.0], [0.49, 0.4]]",223.98,P
320,36722.31,BTC-25MAR22,1623243740533,"{'volume': 51.3, 'price_change': 9.9467, 'low': 0.2795, 'high': 0.3095}",open,0.3,120.1,0.219,0.416,0.30278445,96.14,0.3095,0.0,BTC-25MAR22-40000-C,34898.69,"{'vega': 123.50419, 'theta': -20.557, 'rho': 94.59886, 'gamma': 1e-05, 'delta': 0.62839}",34898.69,31750234168,"[[0.2985, 7.1], [0.2975, 11.0], [0.2955, 16.1], [0.2915, 10.0], [0.2295, 0.4], [0.15, 0.3], [0.008, 10.0]]",94.86,0.2985,7.1,0.307,11.0,"[[0.307, 11.0], [0.3075, 16.0], [0.3425, 10.0]]",97.39,C
321,34882.52,BTC-11JUN21,1623243740533,"{'volume': 190.8, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,0.0,553.0,0.0001,0.0195,0.00038222,154.46,0.0005,0.0,BTC-11JUN21-45000-C,34898.69,"{'vega': 0.69164, 'theta': -13.33271, 'rho': 0.01768, 'gamma': 1e-05, 'delta': 0.01072}",34898.69,31750157505,[],0.0,0.0,0.0,0.001,48.6,"[[0.001, 48.6], [0.0015, 30.5], [0.0065, 6.0], [0.065, 0.1]]",176.2,C
322,35101.46,BTC-30JUL21,1623243740534,"{'volume': 12.3, 'price_change': 6.25, 'low': 0.0075, 'high': 0.009}",open,0.01,968.1,0.0001,0.0455,0.00991476,99.26,0.0085,0.0,BTC-30JUL21-65000-C,34898.69,"{'vega': 17.50094, 'theta': -17.10142, 'rho': 2.91406, 'gamma': 1e-05, 'delta': 0.06959}",34898.69,31750232431,"[[0.0095, 0.2], [0.009, 33.9], [0.0085, 10.1], [0.008, 58.0], [0.007, 0.1], [0.0065, 15.0], [0.006, 10.5], [0.0025, 0.5], [0.0005, 1.0]]",98.4,0.0095,0.2,0.0105,25.7,"[[0.0105, 25.7], [0.011, 38.0], [0.0115, 1.5], [0.012, 1.0], [0.0125, 15.0], [0.015, 3.0], [0.017, 0.1], [0.018, 26.6], [0.061, 0.2]]",100.39,C
323,34914.19,BTC-18JUN21,1623243740533,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.46,0.2,0.39,0.491,0.43382281,114.59,0.5525,0.0,BTC-18JUN21-50000-P,34898.69,"{'vega': 3.35241, 'theta': -21.85043, 'rho': -11.83082, 'gamma': 1e-05, 'delta': -0.97324}",34898.69,31687865596,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
324,36212.67,BTC-31DEC21,1623243740534,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.29,0.0,0.199,0.3935,0.2800051,97.04,,0.0,BTC-31DEC21-36000-P,34898.69,"{'vega': 100.99521, 'theta': -23.9294, 'rho': -129.03533, 'gamma': 1e-05, 'delta': -0.35511}",34898.69,31750233203,"[[0.218, 2.5], [0.217, 0.4]]",75.13,0.218,2.5,0.2835,0.6,"[[0.2835, 0.6]]",98.31,P
325,34920.1,BTC-25JUN21,1623243740536,"{'volume': 14.2, 'price_change': 60.0, 'low': 0.002, 'high': 0.004}",open,0.0,2304.1,0.0001,0.0295,0.00391831,106.82,0.004,0.0,BTC-25JUN21-52000-C,34898.69,"{'vega': 7.05303, 'theta': -23.85672, 'rho': 0.64122, 'gamma': 1e-05, 'delta': 0.04637}",34898.69,31750236615,"[[0.0035, 48.3], [0.003, 19.4], [0.0025, 42.0], [0.002, 11.6], [0.001, 1.5], [0.0005, 29.0]]",104.62,0.0035,48.3,0.0045,42.2,"[[0.0045, 42.2], [0.005, 59.8], [0.0055, 4.8], [0.006, 3.0], [0.0065, 0.8], [0.007, 30.0], [0.01, 1.0], [0.0115, 5.0], [0.0185, 0.4], [0.02, 1.0], [0.12, 0.2], [0.1535, 0.1], [0.188, 3.0], [0.208, 0.1], [0.218, 0.1], [0.228, 0.1], [0.238, 0.1], [0.248, 0.1], [0.258, 0.1], [0.4, 0.7]]",109.54,C
326,34914.19,BTC-18JUN21,1623243740536,"{'volume': 46.7, 'price_change': 66.6667, 'low': 0.003, 'high': 0.0055}",open,0.0,445.7,0.0001,0.034,0.00505002,99.33,0.005,0.0,BTC-18JUN21-44000-C,34898.69,"{'vega': 7.84833, 'theta': -44.34191, 'rho': 0.60748, 'gamma': 3e-05, 'delta': 0.0773}",34898.69,31750237087,"[[0.0045, 19.5], [0.004, 43.4], [0.0035, 29.9], [0.003, 13.8], [0.0025, 18.0], [0.002, 30.0], [0.0005, 3.1]]",96.79,0.0045,19.5,0.0055,20.2,"[[0.0055, 20.2], [0.006, 41.1], [0.0065, 26.6], [0.0075, 3.0], [0.008, 30.0], [0.011, 6.0], [0.014, 1.0], [0.022, 0.7]]",101.27,C
327,36722.31,BTC-25MAR22,1623243740532,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,7.35,0.1,6.932,7.493,7.1852711,111.04,3.609,0.0,BTC-25MAR22-300000-P,34898.69,"{'vega': 34.36678, 'theta': -6.60706, 'rho': -2363.19528, 'gamma': 0.0, 'delta': -0.94873}",34898.69,30701300664,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
328,35426.84,BTC-24SEP21,1623243740534,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,3.62,0.0,3.385,3.6835,3.52005659,117.05,,0.0,BTC-24SEP21-160000-P,34898.69,"{'vega': 9.06839, 'theta': -4.96971, 'rho': -466.48885, 'gamma': 0.0, 'delta': -0.98053}",34898.69,30390721096,"[[0.0005, 0.1]]",0.0,0.0005,0.1,0.0,0.0,[],0.0,P
329,34882.52,BTC-11JUN21,1623243740536,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.35,0.4,0.28,0.3685,0.31898861,154.48,0.3515,0.0,BTC-11JUN21-46000-P,34898.69,"{'vega': 0.42496, 'theta': -18.33466, 'rho': -2.24606, 'gamma': 0.0, 'delta': -0.99384}",34898.69,31750230967,[],0.0,0.0,0.0,0.82,2.5,"[[0.82, 2.5]]",500.0,P
330,34913.11,BTC-25JUN21,1623243740532,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,3.09,0.0,2.8925,3.1335,3.01015922,153.61,,0.0,BTC-25JUN21-140000-P,34898.69,"{'vega': 0.00452, 'theta': -0.02198, 'rho': -60.56525, 'gamma': 0.0, 'delta': -0.99999}",34898.69,31690461756,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
331,34882.52,BTC-11JUN21,1623243740534,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.46,0.7,0.3915,0.4815,0.43347237,154.57,0.356,0.0,BTC-11JUN21-50000-P,34898.69,"{'vega': 0.04616, 'theta': -1.99274, 'rho': -2.45155, 'gamma': 0.0, 'delta': -0.99947}",34898.69,31750230948,[],0.0,0.0,0.0,0.9345,2.5,"[[0.9345, 2.5]]",500.0,P
